 person question y
   1000        1 3
   1000        0 4
   1001        1 3
   1001        0 4
   1002        1 3
   1002        0 4
   1003        1 3
   1003        0 4
   1004        1 3
   1004        0 4
   1005        1 3
   1005        0 4
   1006        1 3
   1006        0 4
   1007        1 3
   1007        0 4
   1008        1 3
   1008        0 4
   1009        1 3
   1009        0 4
   1010        1 3
   1010        0 4
   1011        1 3
   1011        0 4
   1012        1 3
   1012        0 4
   1013        1 3
   1013        0 4
   1014        1 3
   1014        0 4
   1015        1 3
   1015        0 4
   1016        1 3
   1016        0 4
   1017        1 3
   1017        0 4
   1018        1 3
   1018        0 4
   1019        1 3
   1019        0 4
   1020        1 3
   1020        0 4
   1021        1 3
   1021        0 4
   1022        1 3
   1022        0 4
   1023        1 3
   1023        0 4
   1024        1 3
   1024        0 4
   1025        1 3
   1025        0 4
   1026        1 3
   1026        0 4
   1027        1 3
   1027        0 4
   1028        1 3
   1028        0 4
   1029        1 3
   1029        0 4
   1030        1 3
   1030        0 4
   1031        1 3
   1031        0 4
   1032        1 3
   1032        0 4
   1033        1 3
   1033        0 4
   1034        1 3
   1034        0 4
   1035        1 3
   1035        0 4
   1036        1 3
   1036        0 4
   1037        1 3
   1037        0 4
   1038        1 3
   1038        0 4
   1039        1 3
   1039        0 4
   1040        1 3
   1040        0 4
   1041        1 3
   1041        0 4
   1042        1 3
   1042        0 4
   1043        1 3
   1043        0 4
   1044        1 3
   1044        0 4
   1045        1 3
   1045        0 4
   1046        1 3
   1046        0 4
   1047        1 3
   1047        0 4
   1048        1 3
   1048        0 4
   1049        1 3
   1049        0 4
   1050        1 3
   1050        0 4
   1051        1 3
   1051        0 4
   1052        1 3
   1052        0 4
   1053        1 3
   1053        0 4
   1054        1 3
   1054        0 4
   1055        1 3
   1055        0 4
   1056        1 3
   1056        0 4
   1057        1 3
   1057        0 4
   1058        1 3
   1058        0 4
   1059        1 3
   1059        0 4
   1060        1 3
   1060        0 4
   1061        1 3
   1061        0 4
   1062        1 3
   1062        0 4
   1063        1 3
   1063        0 4
   1064        1 3
   1064        0 4
   1065        1 3
   1065        0 4
   1066        1 3
   1066        0 4
   1067        1 3
   1067        0 4
   1068        1 3
   1068        0 4
   1069        1 3
   1069        0 4
   1070        1 3
   1070        0 4
   1071        1 3
   1071        0 4
   1072        1 3
   1072        0 4
   1073        1 3
   1073        0 4
   1074        1 3
   1074        0 4
   1075        1 3
   1075        0 4
   1076        1 3
   1076        0 4
   1077        1 3
   1077        0 4
   1078        1 3
   1078        0 4
   1079        1 3
   1079        0 4
   1080        1 4
   1080        0 2
   1081        1 4
   1081        0 3
   1082        1 4
   1082        0 3
   1083        1 4
   1083        0 3
   1084        1 4
   1084        0 3
   1085        1 4
   1085        0 3
   1086        1 4
   1086        0 3
   1087        1 4
   1087        0 3
   1088        1 4
   1088        0 3
   1089        1 4
   1089        0 3
   1090        1 4
   1090        0 3
   1091        1 4
   1091        0 3
   1092        1 4
   1092        0 3
   1093        1 4
   1093        0 3
   1094        1 4
   1094        0 3
   1095        1 4
   1095        0 3
   1096        1 4
   1096        0 3
   1097        1 4
   1097        0 3
   1098        1 4
   1098        0 3
   1099        1 4
   1099        0 4
   1100        1 4
   1100        0 4
   1101        1 4
   1101        0 4
   1102        1 4
   1102        0 4
   1103        1 4
   1103        0 4
   1104        1 4
   1104        0 4
   1105        1 4
   1105        0 4
   1106        1 4
   1106        0 4
   1107        1 4
   1107        0 4
   1108        1 4
   1108        0 4
   1109        1 4
   1109        0 4
   1110        1 4
   1110        0 4
   1111        1 4
   1111        0 4
   1112        1 4
   1112        0 4
   1113        1 4
   1113        0 4
   1114        1 4
   1114        0 4
   1115        1 4
   1115        0 4
   1116        1 4
   1116        0 4
   1117        1 4
   1117        0 4
   1118        1 4
   1118        0 4
   1119        1 4
   1119        0 4
   1120        1 4
   1120        0 4
   1121        1 4
   1121        0 4
   1122        1 4
   1122        0 4
   1123        1 4
   1123        0 4
   1124        1 4
   1124        0 4
   1125        1 4
   1125        0 4
   1126        1 4
   1126        0 4
   1127        1 4
   1127        0 4
   1128        1 4
   1128        0 4
   1129        1 4
   1129        0 4
   1130        1 4
   1130        0 4
   1131        1 4
   1131        0 4
   1132        1 4
   1132        0 4
   1133        1 4
   1133        0 4
   1134        1 4
   1134        0 4
   1135        1 4
   1135        0 4
   1136        1 4
   1136        0 4
   1137        1 4
   1137        0 4
   1138        1 4
   1138        0 4
   1139        1 4
   1139        0 4
   1140        1 4
   1140        0 4
   1141        1 4
   1141        0 4
   1142        1 4
   1142        0 4
   1143        1 4
   1143        0 4
   1144        1 4
   1144        0 4
   1145        1 4
   1145        0 4
   1146        1 4
   1146        0 4
   1147        1 4
   1147        0 4
   1148        1 4
   1148        0 4
   1149        1 4
   1149        0 4
   1150        1 4
   1150        0 4
   1151        1 4
   1151        0 4
   1152        1 4
   1152        0 4
   1153        1 4
   1153        0 4
   1154        1 4
   1154        0 4
   1155        1 4
   1155        0 4
   1156        1 4
   1156        0 4
   1157        1 4
   1157        0 4
   1158        1 4
   1158        0 4
   1159        1 4
   1159        0 4
   1160        1 4
   1160        0 4
   1161        1 4
   1161        0 4
   1162        1 4
   1162        0 4
   1163        1 4
   1163        0 4
   1164        1 4
   1164        0 4
   1165        1 4
   1165        0 4
   1166        1 4
   1166        0 4
   1167        1 4
   1167        0 4
   1168        1 4
   1168        0 4
   1169        1 4
   1169        0 4
   1170        1 4
   1170        0 4
   1171        1 4
   1171        0 4
   1172        1 4
   1172        0 4
   1173        1 4
   1173        0 4
   1174        1 4
   1174        0 4
   1175        1 4
   1175        0 4
   1176        1 4
   1176        0 4
   1177        1 4
   1177        0 4
   1178        1 4
   1178        0 4
   1179        1 4
   1179        0 4
   1180        1 4
   1180        0 4
   1181        1 4
   1181        0 4
   1182        1 4
   1182        0 4
   1183        1 4
   1183        0 4
   1184        1 4
   1184        0 4
   1185        1 4
   1185        0 4
   1186        1 4
   1186        0 4
   1187        1 4
   1187        0 4
   1188        1 4
   1188        0 4
   1189        1 4
   1189        0 4
   1190        1 4
   1190        0 4
   1191        1 4
   1191        0 4
   1192        1 4
   1192        0 4
   1193        1 4
   1193        0 4
   1194        1 4
   1194        0 4
   1195        1 4
   1195        0 4
   1196        1 4
   1196        0 4
   1197        1 4
   1197        0 4
   1198        1 4
   1198        0 4
   1199        1 4
   1199        0 4
   1200        1 4
   1200        0 4
   1201        1 4
   1201        0 4
   1202        1 4
   1202        0 4
   1203        1 4
   1203        0 4
   1204        1 4
   1204        0 4
   1205        1 4
   1205        0 4
   1206        1 4
   1206        0 4
   1207        1 4
   1207        0 4
   1208        1 4
   1208        0 4
   1209        1 4
   1209        0 4
   1210        1 4
   1210        0 4
   1211        1 4
   1211        0 4
   1212        1 4
   1212        0 4
   1213        1 4
   1213        0 4
   1214        1 4
   1214        0 4
   1215        1 4
   1215        0 4
   1216        1 4
   1216        0 4
   1217        1 4
   1217        0 4
   1218        1 4
   1218        0 4
   1219        1 4
   1219        0 4
   1220        1 4
   1220        0 4
   1221        1 4
   1221        0 4
   1222        1 4
   1222        0 4
   1223        1 4
   1223        0 4
   1224        1 4
   1224        0 4
   1225        1 4
   1225        0 4
   1226        1 4
   1226        0 4
   1227        1 4
   1227        0 4
   1228        1 4
   1228        0 4
   1229        1 4
   1229        0 4
   1230        1 4
   1230        0 4
